participant,session,task,raw,referenced,ref,filtered_downsampled,highpass_freq,lowpass_freq,phase,resample_rate,ref_filt_ds,rereferenced,ref_filt_ds_reref,interpolated,ref_filt_ds_reref_interp,bad_channels_marked,bad_channels,annotated,annotation_labels,annotation_onsets,annotation_durations,ica,n_components,ica_method,random_state,bad_indices_marked,bad_indices,ref_filt_ds_reref_interp_ica,preprocessed,clean,notes,bads_marked
P14,pre-training,rc1,data/EEG-recordings/raw/p14/pre-training/P14_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p14/pre-training/P14_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p14/pre-training/P14_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p14/pre-training/P14_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p14/pre-training/P14_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,TP9 TP10,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,56.702803524804175 103.8765959530026 306.9886161879895,6.674206919060055 11.935172976501306 13.711383812010467,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 19 20 21 23 24 26 27 28 29 31 32,data/ref_filt-ds_reref_interp_ica/p14/pre-training/P14_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p14/pre-training/P14_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: TP9 and TP10 noisy. Large drifts again. QUESTIONABLE ICA INDICES: 23, 27.",NA
P14,pre-training,rc2,data/EEG-recordings/raw/p14/pre-training/P14_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p14/pre-training/P14_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p14/pre-training/P14_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p14/pre-training/P14_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p14/pre-training/P14_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,TP9 TP10,TRUE,BAD_SEGMENT BAD_END,73.63395234986945 304.28306135770237,5.010548302872067 7.016938642297646,TRUE,0.995,picard,666,TRUE,1 4 5 7 20 21 22 23 24 25 28 30 34 38 40 41 42,data/ref_filt-ds_reref_interp_ica/p14/pre-training/P14_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p14/pre-training/P14_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: TP9 and TP10 noisy but no large drifts at least. QUESTIONABLE ICA INDICES: .,NA
P14,pre-training,ro1,data/EEG-recordings/raw/p14/pre-training/P14_pre_ro1.vhdr,FALSE,data/EEG-recordings/ref/p14/pre-training/P14_pre_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p14/pre-training/P14_pre_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p14/pre-training/P14_pre_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p14/pre-training/P14_pre_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,TP9 TP10,TRUE,BAD_SEGMENT BAD_END,164.11146540469974 310.91096279373363,2.492225848563976 10.489037206266346,TRUE,0.995,picard,666,TRUE,0 1 4 6 7 8 9 10 12 14 15 19 20 21 22 28 31 32 36 37 40 41 42 43 44 45 46,data/ref_filt-ds_reref_interp_ica/p14/pre-training/P14_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p14/pre-training/P14_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Not bad aside from TP9 and TP10. QUESTIONABLE ICA INDICES: 5, 6, 7, 28. Tiny bit of drift after ICA.",NA
P14,pre-training,ro2,data/EEG-recordings/raw/p14/pre-training/P14_pre_ro2.vhdr,FALSE,data/EEG-recordings/ref/p14/pre-training/P14_pre_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p14/pre-training/P14_pre_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p14/pre-training/P14_pre_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p14/pre-training/P14_pre_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,TP10 TP9,TRUE,BAD_SEGMENT,62.77151436031332,4.501664490861614,TRUE,0.995,picard,666,TRUE,0 1 3 4 6 8 17 18 23 24 26 27 28 29 30 31 32 33 34 35 39 40 41 43,data/ref_filt-ds_reref_interp_ica/p14/pre-training/P14_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p14/pre-training/P14_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Similar to ro1 but a lot more blinks. QUESTIONABLE ICA INDICES: 8, 14.",NA
P15,post-training,rc1,data/EEG-recordings/raw/p15/post-training/P15_post_rc1.vhdr,FALSE,data/EEG-recordings/ref/p15/post-training/P15_post_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p15/post-training/P15_post_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p15/post-training/P15_post_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p15/post-training/P15_post_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_END,306.49508159268925,3.9049184073107313,TRUE,0.995,picard,666,TRUE,2 3 5 6 9 10 11 12 13 15 16 17 19 20 21 23 24 29 32 36 40,data/ref_filt-ds_reref_interp_ica/p15/post-training/P15_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p15/post-training/P15_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Some really tiny drifts but otherwise nice. QUESTIONABLE ICA INDICES: 2, 11, 14, 15, 27, 28, 29. Still tiny drifts after ICA but getting rid of them would require throwing out too much good data.",NA
P15,post-training,rc2,data/EEG-recordings/raw/p15/post-training/P15_post_rc2.vhdr,FALSE,data/EEG-recordings/ref/p15/post-training/P15_post_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p15/post-training/P15_post_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p15/post-training/P15_post_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p15/post-training/P15_post_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_END,307.5761749347258,2.1238250652741613,TRUE,0.995,picard,666,TRUE,1 2 3 4 6 8 12 13 16 17 18 21 23 24 26 29 30 33 34 35 36 38 39 40 41 42,data/ref_filt-ds_reref_interp_ica/p15/post-training/P15_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p15/post-training/P15_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: FT9 a bit noisy at start. Still drifty. QUESTIONABLE ICA INDICES: There is an incredibly weird triangle wave ICA component present in this and the previous recording. Still a bit drifty post ICA.,NA
P15,post-training,ro1,data/EEG-recordings/raw/p15/post-training/P15_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p15/post-training/P15_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p15/post-training/P15_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p15/post-training/P15_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p15/post-training/P15_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT,122.6683779373368 245.67726174934728,6.676706919060052 11.681981070496079,TRUE,0.995,picard,666,TRUE,0 1 3 5 7 8 9 10 11 13 16 18 19 20 23 24 27 28 29 30 32 33 36 37 38 40 41 43 44,data/ref_filt-ds_reref_interp_ica/p15/post-training/P15_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p15/post-training/P15_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Same driftiness as other recordings, and werid triangle ICA. QUESTIONABLE ICA INDICES: Still drift after ICA but nothing to do about it without decimating the data.",NA
P15,post-training,ro2,data/EEG-recordings/raw/p15/post-training/P15_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p15/post-training/P15_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p15/post-training/P15_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p15/post-training/P15_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p15/post-training/P15_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_START BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,0.0 37.74666775456919 90.21279699738903 115.09661227154047 163.15768929503918 306.07825718015664,5.6694875979112265 3.9079667101827624 3.855773498694518 3.359937989556144 4.2341742819843375 4.871742819843348,TRUE,0.995,picard,666,TRUE,0 1 2 3 5 7 8 9 14 15 16 19 25 26 28 29 30 33 34 35 36 38 41,data/ref_filt-ds_reref_interp_ica/p15/post-training/P15_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p15/post-training/P15_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: FT9 a bit noisy. Still drifty before and after ICA. Triangle ICA still there. QUESTIONABLE ICA INDICES: 16, 18, 20, 23, .",NA
P15,pre-training,rc1,data/EEG-recordings/raw/p15/pre-training/P15_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p15/pre-training/P15_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p15/pre-training/P15_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p15/pre-training/P15_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p15/pre-training/P15_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT,55.95127610966056 199.32676240208878,4.9453067885117505 3.9601599216710213,TRUE,0.995,picard,666,TRUE,0 2 6 7 8 9 10 11 15 16 17 19 20 21 25 26 27 28 29 32 37 39 44 45 46 47,data/ref_filt-ds_reref_interp_ica/p15/pre-training/P15_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p15/pre-training/P15_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Tiny drifts in this session too. QUESTIONABLE ICA INDICES: 27 looks like it maybe has the triangle wave thing again.,NA
P15,pre-training,rc2,data/EEG-recordings/raw/p15/pre-training/P15_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p15/pre-training/P15_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p15/pre-training/P15_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p15/pre-training/P15_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p15/pre-training/P15_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT,57.92809399477805,2.975013054830292,TRUE,0.995,picard,666,TRUE,0 3 5 7 8 9 11 12 13 14 15 18 20 22 23 24 25 26 27 29 30 31 32 35 38 39 40 41 42 43 44 45,data/ref_filt-ds_reref_interp_ica/p15/pre-training/P15_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p15/pre-training/P15_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: FT9 a bit noisy at the start. Still drifty. QUESTIONABLE ICA INDICES: Still a bit drifty after ICA.,NA
P15,pre-training,ro1,data/EEG-recordings/raw/p15/pre-training/P15_pre_ro1.vhdr,FALSE,data/EEG-recordings/ref/p15/pre-training/P15_pre_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p15/pre-training/P15_pre_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p15/pre-training/P15_pre_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p15/pre-training/P15_pre_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,130.88603459530026 182.77803851174937 346.8757865535248,3.5099934725848527 2.381315274151433 3.1576892950391766,TRUE,0.995,picard,666,TRUE,0 2 4 5 7 8 10 11 12 13 14 15 16 18 19 20 22 25 26 27 28 29 31 32 33 35 37 38 39 40 42 44 45 47,data/ref_filt-ds_reref_interp_ica/p15/pre-training/P15_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p15/pre-training/P15_pre_ro1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: FT9 a wee bit noisy. Still drifty before and after ICA. QUESTIONABLE ICA INDICES: Same deal as other recordings where getting rid of drifts would decimate the data.,NA
P15,pre-training,ro2,data/EEG-recordings/raw/p15/pre-training/P15_pre_ro2.vhdr,FALSE,data/EEG-recordings/ref/p15/pre-training/P15_pre_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p15/pre-training/P15_pre_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p15/pre-training/P15_pre_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p15/pre-training/P15_pre_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,133.26207571801567 241.5580221932115 306.95468668407307,3.3468896866840794 4.325512402088776 3.94531331592691,TRUE,0.995,picard,666,TRUE,0 3 4 5 6 8 9 10 11 13 14 15 19 20 21 22 23 25 26 28 30 31 36 37 38 39 40 41 42 44,data/ref_filt-ds_reref_interp_ica/p15/pre-training/P15_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p15/pre-training/P15_pre_ro2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: FT9 and FT7 fairly noisy at start then mellow out. Maybe less drifty than other recordings. QUESTIONABLE ICA INDICES: 8. A bit of drift after ICA still.,NA
P16,follow-up,rc1,data/EEG-recordings/raw/p16/follow-up/P16_fu_rc1.vhdr,FALSE,data/EEG-recordings/ref/p16/follow-up/P16_fu_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/follow-up/P16_fu_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/follow-up/P16_fu_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/follow-up/P16_fu_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,93.56871083550914 103.96668407310705 306.82178851174933,2.433508485639692 3.170737597911227 4.728211488250679,TRUE,0.995,picard,666,TRUE,1 2 4 8 12 14 17 18 19 23 26 32 35 39 42 44 45 46,data/ref_filt-ds_reref_interp_ica/p16/follow-up/P16_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/follow-up/P16_fu_rc1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: A couple noisy segments, some minor drifts. Otherwise okay. QUESTIONABLE ICA INDICES: .",NA
P16,follow-up,rc2,data/EEG-recordings/raw/p16/follow-up/P16_fu_rc2.vhdr,FALSE,data/EEG-recordings/ref/p16/follow-up/P16_fu_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/follow-up/P16_fu_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/follow-up/P16_fu_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/follow-up/P16_fu_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,76.02304177545692 97.97501305483028 189.75735639686684 307.0483289817232,2.4857016971279364 3.1381168407310724 4.723485639686714 3.501671018276795,TRUE,0.995,picard,666,TRUE,1 8 9 10 11 14 17 19 21 24 26 27 29 30 32 36 40 41 42 44 45,data/ref_filt-ds_reref_interp_ica/p16/follow-up/P16_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/follow-up/P16_fu_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: NA, very similar to previous recording. QUESTIONABLE ICA INDICES: .",NA
P16,follow-up,ro1,data/EEG-recordings/raw/p16/follow-up/P16_fu_ro1.vhdr,FALSE,data/EEG-recordings/ref/p16/follow-up/P16_fu_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/follow-up/P16_fu_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/follow-up/P16_fu_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/follow-up/P16_fu_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,72.6018864229765 166.23181462140994 238.26859986945172 306.4805058746736,2.420460182767627 15.11618472584857 5.636866840731074 4.669494125326366,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 6 7 8 10 11 12 13 16 21 22 23 25 26 28 29 31 37 40 41,data/ref_filt-ds_reref_interp_ica/p16/follow-up/P16_fu_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/follow-up/P16_fu_ro1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Not as nice as the other recordings. T8 a bit noisy for first half and one of those weird high power drift things. QUESTIONABLE ICA INDICES: .,NA
P16,follow-up,ro2,data/EEG-recordings/raw/p16/follow-up/P16_fu_ro2.vhdr,FALSE,data/EEG-recordings/ref/p16/follow-up/P16_fu_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/follow-up/P16_fu_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/follow-up/P16_fu_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/follow-up/P16_fu_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,4.953080939947781 101.29830613577023 124.75735639686684 211.81371409921672 237.21168733681463 288.3586292428198,4.612575065274151 5.408521540469977 3.5817591383812157 12.05260770234986 2.2965013054830195 20.041370757180175,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 14 15 16 18 19 20 22 29 31 34 39 41 43,data/ref_filt-ds_reref_interp_ica/p16/follow-up/P16_fu_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/follow-up/P16_fu_ro2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Similar to ro1 but more artifacts. QUESTIONABLE ICA INDICES: .,NA
P16,post-training,rc1,data/EEG-recordings/raw/p16/post-training/P16_post_rc1.vhdr,FALSE,data/EEG-recordings/ref/p16/post-training/P16_post_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/post-training/P16_post_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/post-training/P16_post_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/post-training/P16_post_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,9.279843342036553 305.21940926892944,3.4186553524804175 10.130590731070583,TRUE,0.995,picard,666,TRUE,4 5 8 10 20 22 24 38 39 40 44 46 48,data/ref_filt-ds_reref_interp_ica/p16/post-training/P16_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/post-training/P16_post_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Similar to fa session but maybe a bit cleaner. QUESTIONABLE ICA INDICES: 2. Some small drifts after ICA from components that were otherwise good.,NA
P16,post-training,rc2,data/EEG-recordings/raw/p16/post-training/P16_post_rc2.vhdr,FALSE,data/EEG-recordings/ref/p16/post-training/P16_post_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/post-training/P16_post_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/post-training/P16_post_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/post-training/P16_post_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_END,282.13992167101827 291.7667950391645 307.31303198433415,3.6274281984333925 5.186700391644877 5.936968015665855,TRUE,0.995,picard,666,TRUE,0 2 3 7 10 15 16 21 22 25 26 28 30 33 38 39 46 48,data/ref_filt-ds_reref_interp_ica/p16/post-training/P16_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/post-training/P16_post_rc2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Similar to rc1 but a litte messier. QUESTIONABLE ICA INDICES: .,NA
P16,post-training,ro1,data/EEG-recordings/raw/p16/post-training/P16_post_ro1.vhdr,FALSE,data/EEG-recordings/ref/p16/post-training/P16_post_ro1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/post-training/P16_post_ro1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/post-training/P16_post_ro1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/post-training/P16_post_ro1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT BAD_END,7.10730091383812 17.45308093994778 39.202803524804175 71.68522193211487 92.81917428198433 147.02123694516973 209.7638805483029 235.1683779373368 263.5817591383812 306.9535509138381,2.9162956919060044 3.6209040469973885 5.702108355091383 6.041364229765023 2.727095300261098 2.5639915143603105 6.824262402088777 1.5527480417754589 4.031925587467356 6.396449086161908,TRUE,0.995,picard,666,TRUE,0 1 2 3 4 5 6 7 8 11 12 13 14 16 17 20 22 23 24 26 28 29 35 36 40 43 46,data/ref_filt-ds_reref_interp_ica/p16/post-training/P16_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/post-training/P16_post_ro1_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Several mildly noisy channels, some noisy segments and big drifts. QUESTIONABLE ICA INDICES: .",NA
P16,post-training,ro2,data/EEG-recordings/raw/p16/post-training/P16_post_ro2.vhdr,FALSE,data/EEG-recordings/ref/p16/post-training/P16_post_ro2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/post-training/P16_post_ro2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/post-training/P16_post_ro2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/post-training/P16_post_ro2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_START BAD_SEGMENT BAD_SEGMENT BAD_SEGMENT,0.013048302872062711 146.92462467362927 256.99639033942555 308.1988577023498,26.16657310704961 3.405607049608335 5.506383812010483 2.6422813315926987,TRUE,0.995,picard,666,TRUE,0 2 3 5 6 7 10 11 12 13 15 17 18 19 20 21 24 25 28 29 30 33 35 36 38 39 42 43 45 50,data/ref_filt-ds_reref_interp_ica/p16/post-training/P16_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/post-training/P16_post_ro2_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Similar to ro1. QUESTIONABLE ICA INDICES: .,NA
P16,pre-training,rc1,data/EEG-recordings/raw/p16/pre-training/P16_pre_rc1.vhdr,FALSE,data/EEG-recordings/ref/p16/pre-training/P16_pre_rc1_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/pre-training/P16_pre_rc1_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/pre-training/P16_pre_rc1_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/pre-training/P16_pre_rc1_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,140.8729862924282 308.43822454308093,1.8854797650130593 4.811775456919065,TRUE,0.995,picard,666,TRUE,0 1 2 3 5 6 7 8 9 10 12 13 15 19 21 22 23 26 27 28 30 32 38 41 43 46 47 48 49 53,data/ref_filt-ds_reref_interp_ica/p16/pre-training/P16_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/pre-training/P16_pre_rc1_ref_filt-ds_reref_interp_ica.fif.gz,BADS: Some big and small drifts. QUESTIONABLE ICA INDICES: .,NA
P16,pre-training,rc2,data/EEG-recordings/raw/p16/pre-training/P16_pre_rc2.vhdr,FALSE,data/EEG-recordings/ref/p16/pre-training/P16_pre_rc2_ref.fif.gz,TRUE,0.1,50,zero-double,200,data/EEG-recordings/ref_filt-ds/p16/pre-training/P16_pre_rc2_ref_filt-ds.fif.gz,TRUE,data/ref_filt-ds_reref/p16/pre-training/P16_pre_rc2_ref_filt-ds_reref.fif.gz,TRUE,data/ref_filt-ds_reref_interp/p16/pre-training/P16_pre_rc2_ref_filt-ds_reref_interp.fif.gz,TRUE,NA,TRUE,BAD_SEGMENT BAD_END,180.8089947780679 306.0010150130548,7.1765665796344535 8.098984986945197,TRUE,0.995,picard,666,TRUE,0 3 4 5 6 7 8 10 11 13 14 15 16 18 19 20 21 22 24 25 26 28 29 30 32 33 34 37 38 39 40 41 42 43 44 45 49 50 51 52 53,data/ref_filt-ds_reref_interp_ica/p16/pre-training/P16_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,FALSE,data/ref_filt-ds_reref_interp_ica/p16/pre-training/P16_pre_rc2_ref_filt-ds_reref_interp_ica.fif.gz,"BADS: Small drifts, better than rc2 but maybe driftier. QUESTIONABLE ICA INDICES: .",NA
